state,plan_family,district,block_count,area_m2,perimeter_m,minimum_bounding_radius_m,polsby_popper,reock,convex_hull_ratio,schwartzberg,component_count,interior_ring_count
KY,enacted-congressional-session-118,2,20691,19075403242.662888,4904943.859364107,105918.01408421656,0.009963582234688306,0.5412329097492496,0.7650321548512327,10.018258768584506,25,242
KY,enacted-congressional-session-118,3,10347,802320424.5071477,371461.80160453374,25955.095696423356,0.07306836517978091,0.37909905904423924,0.7674904054926003,3.699434179092627,8,70
KY,enacted-congressional-session-118,4,16849,12666880253.850197,3594523.6427628556,130858.5853440478,0.012319606605515203,0.23545902982857758,0.5213705266241163,9.009518471240138,17,249
KY,enacted-congressional-session-118,5,29818,30514645911.98034,8117246.299478146,148499.9035463812,0.005819702055425312,0.4404596394881751,0.7897047639477716,13.108398162215337,8,287
KY,enacted-congressional-session-118,6,14770,9868896607.270657,3166864.7534315344,78885.60387479526,0.012365720618837867,0.5048044997521112,0.7914359929223124,8.992703716659118,2,152
LA,NRS-v0.3,1,19872,22882890608.70231,6465721.051491308,154507.6990395746,0.006878390380002742,0.30511303493810643,0.49042777671929444,12.0574810991717,39,232
LA,NRS-v0.3,2,17060,10950758189.103188,7445119.003189656,257026.8250898203,0.0024826229470562102,0.05276396372731473,0.17661173699568328,20.069872677867334,44,227
LA,NRS-v0.3,3,18634,5103528773.950357,4546202.546796085,110062.80960858971,0.003103007818507507,0.13410331233761208,0.2929713298001643,17.951823309904405,127,252
LA,NRS-v0.3,4,25277,18682068705.95411,5193800.942957324,243830.8590626342,0.008702904686055094,0.10002251138489288,0.3412582082500167,10.71933605484305,20,143
LA,NRS-v0.3,5,30369,32627517579.550922,7792791.932304113,164140.84341881017,0.006751616018829256,0.38547910175078365,0.7487485163465969,12.170155646508247,28,280
LA,NRS-v0.3,6,23753,28564404417.109367,12746713.56700638,244163.23696788566,0.0022092180535113644,0.15251577034945732,0.5082945079184183,21.275545701003562,236,732
LA,enacted-congressional-session-118,1,18198,13149978481.712473,8681463.418387296,116987.24330726093,0.0021925475818359154,0.3058427251671811,0.43669751649650573,21.356274112275454,284,666
LA,enacted-congressional-session-118,2,19729,3492271403.180896,2474604.745446987,82292.28941999734,0.007166484549357936,0.16414959871140447,0.3531035649294894,11.812638555042817,22,114
LA,enacted-congressional-session-118,3,22546,18688437037.17895,6026968.98156386,138201.5544105037,0.006465244195944659,0.3114563957346331,0.7082459079364125,12.436768015635375,33,328
LA,enacted-congressional-session-118,4,31522,34939001400.52096,6544184.471041161,183795.04476072988,0.010252016258351584,0.32922516105562055,0.6003625379694464,9.876324637576062,18,377
LA,enacted-congressional-session-118,5,30574,38693619381.706116,8122975.124660222,182848.27742519547,0.007369176742493778,0.3683899179931168,0.5870382004250173,11.649050114413484,57,300
LA,enacted-congressional-session-118,6,12396,9847860570.071531,4105621.3714639773,88027.35522212701,0.007341654866149071,0.40453556692726234,0.5806671537648391,11.670864257161433,79,152
MA,NRS-v0.3,1,12126,2133931404.6658483,2171296.9774031816,88003.80720282982,0.005687898833652567,0.08770566794123244,0.25550649458403274,13.259405985527046,36,167
MA,NRS-v0.3,2,9706,998072340.5698668,993214.5551420938,40852.9327600097,0.012714103238353631,0.19035560499353482,0.5190596038000574,8.868642185902132,52,109
MA,NRS-v0.3,3,7990,212271919.66740516,483004.33956753754,16372.532507983376,0.01143405682019413,0.25206407437939404,0.41559392376227294,9.351899412330456,27,24
MA,NRS-v0.3,4,13984,4999724518.648499,2458325.3461716417,95243.13313389565,0.010396262146354904,0.17544009579029216,0.5194152843947377,9.80756937967191,7,203
MA,NRS-v0.3,5,8757,854760099.1059498,778275.6947673106,38894.183586864674,0.01773320232482541,0.17985604885338174,0.3979053084628354,7.509420353541785,4,46
MA,NRS-v0.3,6,10826,1324245673.5712423,1343960.9657203336,67350.29763485407,0.0092130858155186,0.09292651526092166,0.303694741962798,10.418313980544841,10,91
MA,NRS-v0.3,7,13746,2697207930.8116345,2175735.9149935744,70213.98123169265,0.007159982001143339,0.1741475454551693,0.44115651379060233,11.818001335272008,24,162
MA,NRS-v0.3,8,14493,5433599849.505694,2346302.9093684675,78340.0367608461,0.012403074661143959,0.28181897921477844,0.6992327909213839,8.979151950595455,6,237
MA,NRS-v0.3,9,10899,2084648105.397766,1255817.3161565086,46004.88099612649,0.016610766949021402,0.3135270812106652,0.5863946613262463,7.758989380522486,8,193
MA,enacted-congressional-session-118,1,15064,5855248983.152687,2054775.3641979801,73032.1480936206,0.01742715649547798,0.34943575849416464,0.7296642836614855,7.57507146476068,7,253
MA,enacted-congressional-session-118,2,13288,4759214829.810266,1748812.1458932445,69539.20709492164,0.01955504642950617,0.31327516517066156,0.6734226278095133,7.151062508384865,8,238
MA,enacted-congressional-session-118,3,10928,1976497156.7384357,1108688.9043204132,46561.6280858338,0.020206293440710957,0.2901950539611752,0.6563451990730443,7.034879651508337,17,155
MA,enacted-congressional-session-118,4,10993,1774808944.1060789,1021060.0415855169,42798.151053930706,0.021392370478882507,0.30842652553794253,0.5996813516714515,6.837078155347976,11,140
MA,enacted-congressional-session-118,5,9655,581296824.7049129,465554.12802618725,23535.649917892213,0.033702913906018456,0.33403785556673266,0.6081871256106676,5.447111616995295,8,50
MA,enacted-congressional-session-118,6,10036,1436434586.6108074,1091130.1056764235,32212.835038904715,0.01516151640680825,0.44063407990366493,0.692070641436566,8.12135846209193,55,156
MA,enacted-congressional-session-118,7,6456,159072893.44893306,237435.71477451216,16321.482414329055,0.03545797697357809,0.19007592173346052,0.46266686355497794,5.3105930549733085,5,8
MA,enacted-congressional-session-118,8,9473,778386402.9569498,679235.2197536202,23755.410164316134,0.021201408367596188,0.43905638920979595,0.6022892636320375,6.86780007888602,35,54
MA,enacted-congressional-session-118,9,16634,3417501220.414765,2800530.00932181,67105.55762312222,0.005475680263739672,0.24156934767046032,0.3691683335890318,13.513908048712238,44,179
MD,NRS-v0.3,1,13186,6721182294.217422,1646973.5909636377,134815.76790875016,0.0311373944193785,0.11771028802276616,0.48042690101946006,5.667073770118087,4,38
MD,NRS-v0.3,2,11779,5158416315.541023,3572845.1385585424,76365.63045955771,0.005078060471933342,0.28155979064600417,0.47902004518212166,14.033017468431312,29,57
MD,NRS-v0.3,3,9001,1915383270.5776994,2611208.682502424,56220.57182672618,0.0035300624750565566,0.19289248144165272,0.32705378065399365,16.83095675775931,55,28
MD,NRS-v0.3,4,11198,530670737.3232895,697224.0525288587,24626.33252880836,0.01371798370047162,0.27853244308159947,0.4416830143392585,8.537974605548252,9,9
MD,NRS-v0.3,5,12287,6965639511.660308,5609371.928621182,96187.2230260612,0.002781905578334916,0.23964940166095092,0.4958112202553637,18.95958414173596,251,183
MD,NRS-v0.3,6,6492,1502093007.702547,1116461.453148447,59231.90346171864,0.015143254526137693,0.13628108209549547,0.34779574688985254,8.126253928654842,4,14
MD,NRS-v0.3,7,6171,608826585.8697245,437499.89683887165,20857.629443139744,0.039971234617241905,0.44546526011637616,0.6450736150556986,5.001798806668587,3,16
MD,NRS-v0.3,8,9515,1997197884.7809067,1041042.4919717592,75270.85925786423,0.023157626693681505,0.11220636082803077,0.4081995542524592,6.571325437039972,6,30
MD,enacted-congressional-session-118,1,16265,10154655965.432886,7735827.106019359,113687.12959917958,0.002132365113930536,0.25008793394733403,0.5536093422865336,21.65554986877997,283,217
MD,enacted-congressional-session-118,2,8261,2114663302.8194525,778415.8352147407,46514.61964764428,0.04385587380059451,0.3111088803965109,0.7129327010986982,4.775140074641345,5,9
MD,enacted-congressional-session-118,3,6877,1301203512.1623664,788615.0939398959,41183.787169091425,0.026292078519915968,0.24419838780525127,0.7094463780929677,6.16719299962411,6,13
MD,enacted-congressional-session-118,4,6626,565513094.7175983,238461.91961292154,25849.86930752622,0.12497250017067033,0.26938666238033293,0.6663102227011962,2.8287383011437264,1,14
MD,enacted-congressional-session-118,5,8234,3945411104.592197,2035267.7324832815,65470.53749977035,0.011969032109750189,0.29298850185742337,0.6739349005706612,9.140511175280674,21,50
MD,enacted-congressional-session-118,6,13948,6254891980.485449,1380641.9150481774,103811.31452630286,0.041235149165716224,0.1847483466573927,0.47219472681986235,4.9245461870875875,7,47
MD,enacted-congressional-session-118,7,12198,339478649.12205195,330633.15512570157,18602.02633462672,0.03902379723670415,0.3122784987810446,0.671041339789867,5.062152644728776,8,13
MD,enacted-congressional-session-118,8,7220,723591998.3410192,270489.4613166366,20230.790336254206,0.12428047993693855,0.5627534737404709,0.7833940643806572,2.836602877688023,1,22
ME,NRS-v0.3,1,25582,57642683408.88766,12359734.34887857,206680.16562986575,0.004741718646638622,0.4295331783374567,0.743909204441835,14.52218982845055,482,1011
ME,NRS-v0.3,2,17597,26004826077.421116,6273952.756436189,218382.9027727622,0.008301973243748545,0.173566862133254,0.647169271939167,10.975121462655293,99,498
ME,enacted-congressional-session-118,1,14148,9279630029.1739,4524108.226962434,108828.30057302103,0.005697371703193502,0.2494003703616142,0.43053232540919567,13.24837836762187,315,239
ME,enacted-congressional-session-118,2,29031,74367879457.13452,13109620.191875173,225235.22257472004,0.005437697485302835,0.4666195294148143,0.8131886956119102,13.561023812317064,263,1286
MI,NRS-v0.3,1,46937,71302556818.69757,13924555.806070022,313449.4098085197,0.004621173426196229,0.2310044349471836,0.4819529452206842,14.710379144524396,152,1192
MI,NRS-v0.3,2,32116,24926312475.90967,5913367.439856894,169902.37356591478,0.008957734119713397,0.27485856208904547,0.6767383656048117,10.565764248319606,231,429
MI,NRS-v0.3,3,17457,8527384794.012425,2939525.3031549063,92199.86822058237,0.012401417227830093,0.31930475604379077,0.7303341060267761,8.979751956549674,13,181
MI,NRS-v0.3,4,13384,5999566319.394591,2856061.5604593316,168411.28237386452,0.009242609280269317,0.06733294656030385,0.24956329242180297,10.401661175200067,13,107
MI,NRS-v0.3,5,19309,7792308867.564625,2906021.4575675144,141933.00770538358,0.011595203875141132,0.12312591582248517,0.5514273877029361,9.286686939668009,14,168
MI,NRS-v0.3,6,15222,5600206514.089215,2536622.8006656105,148966.139777619,0.010937098484054589,0.08033023584078264,0.40967297078099185,9.562004387016513,13,144
MI,NRS-v0.3,7,14123,5446779974.994018,3097622.4382398454,174946.36747722904,0.007133336855430112,0.056647415552547514,0.30554405018299147,11.840052646434081,13,163
MI,NRS-v0.3,8,10002,1098751285.6045554,935688.5975025,57494.19338394171,0.015770540790066526,0.10580386987658107,0.42495626678768517,7.962999839597793,10,46
MI,NRS-v0.3,9,13441,687666472.3480706,580414.6940621912,42585.08965421501,0.025651390794096687,0.1207015496860942,0.4343106610447441,6.243736138933438,4,30
MI,NRS-v0.3,10,16587,5616013557.746113,2330313.2987474087,159079.32810946568,0.012995990473566766,0.07064001435477724,0.4388664122460141,8.771933039598714,7,165
MI,NRS-v0.3,11,15657,4084776759.362687,2231593.5778971626,111934.93716795671,0.010307372816046647,0.1037736600053037,0.4141622897771058,9.849768143890579,12,148
MI,NRS-v0.3,12,18986,6350503325.567135,2497793.8022256093,129402.47130767073,0.012791010177589277,0.12071830644421976,0.4923519525683429,8.841940289616213,28,184
MI,NRS-v0.3,13,11177,1417880859.3293083,840007.0699101132,43614.871053647716,0.025251298813863943,0.23725789964551325,0.5669039188681232,6.293005906994064,4,24
MI,enacted-congressional-session-118,1,47010,71101049221.31976,13692852.704589562,313449.40980851965,0.004765385079648719,0.23035159512282521,0.4784303948680245,14.486084014683282,153,1197
MI,enacted-congressional-session-118,2,30695,25405016963.607193,5171995.444026087,126910.4671008512,0.011934743399265736,0.5020820919591971,0.7795415506905771,9.153632175922906,12,539
MI,enacted-congressional-session-118,3,11095,2111966138.2288566,776344.6872123413,44114.86518476349,0.04403394991547462,0.3454356573906051,0.7280421108465608,4.765474806789732,10,52
MI,enacted-congressional-session-118,4,17235,6251027537.839689,1510342.596861903,67748.52195401161,0.03443581244829885,0.4335127648095709,0.7503382634083008,5.388834341138051,12,179
MI,enacted-congressional-session-118,5,25442,13745326015.336185,3357618.059872709,150884.63801229847,0.015321536660350141,0.19218306781751235,0.7834044270206411,8.07883684827944,15,476
MI,enacted-congressional-session-118,6,11400,2572362166.5173388,787015.9603088105,45036.93616991717,0.0521885100327971,0.4036868146545028,0.7151572203937837,4.37736288195203,10,64
MI,enacted-congressional-session-118,7,16528,7231968290.201678,1588181.342155089,66979.7546436165,0.036030160600637955,0.5131207009933987,0.8895646394404679,5.268256370970697,4,165
MI,enacted-congressional-session-118,8,17335,5821361538.402245,1864915.5588715838,70452.01927924607,0.021033720163599487,0.3733256319723727,0.7562972791942445,6.895121989092325,43,139
MI,enacted-congressional-session-118,9,18944,12115921871.819746,2416520.269801761,89882.33020215899,0.026072666135845298,0.47737310291466023,0.8244544417278473,6.193088387143555,192,220
MI,enacted-congressional-session-118,10,9552,592248814.6679454,324156.07550789753,20318.59780382964,0.07082812296941991,0.4566325437012932,0.741386406129321,3.7574839457024027,4,18
MI,enacted-congressional-session-118,11,10907,843056086.6598865,418871.2454778973,23945.455394629236,0.06038168609516399,0.46801566949879964,0.7974280644526367,4.0695593068711755,3,63
MI,enacted-congressional-session-118,12,12365,495169084.68967515,140433.05629480808,16630.76019089623,0.31551839995851494,0.569874792401386,0.835114630330696,1.7802773011850808,3,6
MI,enacted-congressional-session-118,13,15890,564234295.3295442,210855.7838137266,27268.153786019913,0.15947709181501915,0.24154504780561858,0.6591972831619574,2.5040952609591405,10,10
MN,NRS-v0.3,1,49762,110355253614.148,16465799.357151492,299027.9858751112,0.0051149010806475995,0.3928434073247046,0.7486280927210274,13.982389003231885,49,1911
MN,NRS-v0.3,2,32802,34603583388.32589,6690060.971398158,174679.0889529741,0.009715625968861519,0.36098517419763637,0.7424854291980766,10.145293288274258,9,758
MN,NRS-v0.3,3,10656,1610960213.5017457,980218.1726392434,35035.34111047629,0.021069254981710184,0.41775556265118796,0.7050196285579589,6.889304975087117,10,80
MN,NRS-v0.3,4,9725,753261790.9277219,479902.6036734395,23730.667883324477,0.04110073516818417,0.42577106431993283,0.6738598533228677,4.932592121480397,3,45
MN,NRS-v0.3,5,11066,2959043608.294539,1913260.2886302068,121686.1620238376,0.010158114754451952,0.06360907870893075,0.3853071283248224,9.921867948761696,7,100
MN,NRS-v0.3,6,10455,1321685636.4034238,1088307.6360285962,61290.20622990257,0.014022798113618206,0.11199435482697317,0.3801061671409021,8.444669539367725,7,69
MN,NRS-v0.3,7,26217,22045796472.453724,4189649.0251110396,164871.12684447947,0.01578266622513259,0.2581586661760252,0.7447153383213161,7.959940363194574,7,311
MN,NRS-v0.3,8,39597,39057307320.39092,3959348.960809963,215106.27429032087,0.03130866878545694,0.26868676214937554,0.8334263747067439,5.651551622400756,7,349
MN,enacted-congressional-session-118,1,34940,31934169266.12021,3830262.7043608506,211144.69774076078,0.027353214015917025,0.22800553524854408,0.7658280274137125,6.04638529365879,10,316
MN,enacted-congressional-session-118,2,11689,4583366628.648896,1092642.6471429586,60403.51619073824,0.048243428854053944,0.3998621390456707,0.8296900730079104,4.5528245701882675,17,128
MN,enacted-congressional-session-118,3,9632,1262087086.2192743,691826.6851931241,27406.21561306085,0.03313634229269416,0.5348614656454493,0.6846336946458819,5.493482130032374,7,52
MN,enacted-congressional-session-118,4,10119,821837270.5827591,395167.8902875739,23101.844727558444,0.06613515870233802,0.4901653854970333,0.8512237172307342,3.8885151914830938,5,53
MN,enacted-congressional-session-118,5,10538,346043884.6384955,182260.67273705243,15089.91314273565,0.13090465933419412,0.4837353505253904,0.8356697026798559,2.7639007745692434,1,15
MN,enacted-congressional-session-118,6,14539,6585390013.5710745,2006729.7776781856,71127.97903288643,0.020550082721835297,0.414334111538879,0.6251244555335285,6.975787024022005,8,230
MN,enacted-congressional-session-118,7,60326,81622234549.6407,9218490.1953695,299665.2455704669,0.012069763153291247,0.28932492720257674,0.6899222649643951,9.102289118862975,19,1049
MN,enacted-congressional-session-118,8,38497,85551763345.0245,15140947.77378774,266914.6867276455,0.004689566584807481,0.382238255680335,0.6393261447192944,14.602716261345277,50,1796
MO,NRS-v0.3,1,55481,47814147299.84708,7730533.757057371,214299.6536958658,0.010054195305342252,0.3314084701771809,0.8120586825598322,9.97301199465985,10,530
MO,NRS-v0.3,2,18697,4245047241.1791463,1232031.5457481775,59822.91023327945,0.035143801382984154,0.3775700886556886,0.6402924686758922,5.334277834826113,3,62
MO,NRS-v0.3,3,20071,8366207207.103056,2233283.659681282,121708.85866673291,0.02107903398216117,0.17977709742563164,0.5761734864315972,6.8877067440682564,5,95
MO,NRS-v0.3,4,16842,5278352600.742837,2793227.538095367,189681.9459074345,0.008501501430085674,0.046697812055251975,0.26821722858005376,10.845565059247564,9,65
MO,NRS-v0.3,5,15505,6184305803.19288,3467715.160675856,182458.82657326167,0.0064626998495493325,0.05913046970409016,0.16573425963377025,12.439215934673559,9,103
MO,NRS-v0.3,6,29688,28069295936.644398,4284157.5220017275,177543.4939011998,0.01921810322509936,0.28344716808382076,0.7565295436953775,7.2134784571395345,4,365
MO,NRS-v0.3,7,42480,30076064538.046036,7259109.744338118,143531.6071507867,0.0071723941511760685,0.46470360315650844,0.7419419279861447,11.807771116494006,14,555
MO,NRS-v0.3,8,46638,49112189959.289604,10504194.283732653,245209.07404739247,0.005593371595240046,0.259995812188925,0.5680202305204737,13.370977675413165,25,620
MO,enacted-congressional-session-118,1,15907,651455063.4282151,209176.2009483034,20232.598575543725,0.18709827603056148,0.5065604293506947,0.7542687385905109,2.311879037341726,1,5
MO,enacted-congressional-session-118,2,13480,4668814412.9703455,913787.6871108884,55483.929077581364,0.07026286773479386,0.4827500443790221,0.7930997326280839,3.7725678935770093,4,50
MO,enacted-congressional-session-118,3,25054,19777428004.303886,3560361.423386037,130376.20323306858,0.01960611305804917,0.37035932208201516,0.6321198856232053,7.141743507932547,6,273
MO,enacted-congressional-session-118,4,42914,37517331355.5531,8108890.866422519,151310.4261584239,0.007169995647519915,0.5216081366873438,0.7756284335500055,11.809745916445195,21,659
MO,enacted-congressional-session-118,5,15185,1097971844.5262234,383225.2963361134,31148.69476837388,0.09394912295100438,0.3602148599634912,0.8310220192294788,3.262523397335343,3,18
MO,enacted-congressional-session-118,6,60642,52752142154.56477,7531621.391987513,235590.06021443816,0.011686191629369498,0.30253547094596916,0.8132009202464918,9.250463592642596,17,591
MO,enacted-congressional-session-118,7,30192,15013798173.487474,2635708.503382447,95395.77943882787,0.027158493900377067,0.5251488021169931,0.8938692555590745,6.068022171646675,10,197
MO,enacted-congressional-session-118,8,42028,47666669577.2128,6786225.42772173,169897.62426971112,0.01300672952045153,0.5256423212577623,0.728144470700959,8.768311004841598,14,655
MS,NRS-v0.3,1,24354,28074516169.58521,4658340.061007063,242107.76918551838,0.01625772474518316,0.15245615257600012,0.33955248654482406,7.842781519662738,17,106
MS,NRS-v0.3,2,34443,44136545066.56563,6620038.402325173,209094.58418553128,0.01265572941466921,0.32133859706168133,0.7901174119192036,8.889071706387012,19,294
MS,NRS-v0.3,3,26807,29787468861.559467,3490514.331529785,151578.69130099073,0.030723070285248195,0.4126742991530826,0.6897993127954123,5.705158215785206,5,74
MS,NRS-v0.3,4,23747,20491817727.175026,4265497.9865051415,168111.03845245237,0.014153076876154016,0.2308012463690875,0.577203616130502,8.405713184974347,29,195
MS,enacted-congressional-session-118,1,24604,25936753758.23648,2455896.827335462,131934.34642942736,0.054038744055299605,0.47429659425488274,0.8165104230027195,4.301771882794594,11,104
MS,enacted-congressional-session-118,2,34220,47124157841.546394,6819230.953645487,225319.11556931908,0.012734522563687222,0.2954592925209461,0.7266791296221742,8.861529067179658,25,299
MS,enacted-congressional-session-118,3,27610,30491767962.32418,2151800.1872656336,167831.59372151113,0.08275392249346807,0.3445762150423214,0.6896580042552798,3.4762076090975365,2,85
MS,enacted-congressional-session-118,4,22917,18937668262.77843,3668302.712673109,108681.14811828786,0.017685039521493227,0.5103500909622496,0.8539415323008595,7.519638844343466,22,190
MT,NRS-v0.3,1,36637,109532865672.64662,7996223.027488902,315204.6777121452,0.02152704985327127,0.3509209283757612,0.8012516790240624,6.815657241759277,19,534
MT,NRS-v0.3,2,48947,269926531243.05283,8289275.608922849,428754.0139288648,0.04936535658122216,0.4673898784385019,0.9418499918457403,4.50079114935827,10,478
MT,enacted-congressional-session-118,1,35945,104833143016.60577,7857839.550745503,315204.6777121452,0.02133546719245983,0.33586397695356984,0.7002664368974331,6.846189583529435,31,546
MT,enacted-congressional-session-118,2,49639,274626253899.0968,7312388.276297086,387831.744854667,0.06454066405074922,0.5811730564213822,0.9425641683349111,3.9362555433566166,10,455
NC,NRS-v0.3,1,22278,24241273827.60387,5309368.690261133,169939.12185880612,0.010806362515890318,0.2671891541747492,0.7014965314329349,9.619671324458146,15,123
NC,NRS-v0.3,2,12840,5167240423.990382,1682835.2618691314,107222.36578150178,0.0229290111742019,0.14306652404774636,0.6193747259214367,6.6040041426851355,6,46
NC,NRS-v0.3,3,15678,7717350652.3735485,2849593.869215247,130288.96511810545,0.011942965072542125,0.14471151558664422,0.569833271628981,9.150480901126757,13,121
NC,NRS-v0.3,4,10228,2131412035.4577627,1265025.3787819413,37360.521188724124,0.01673704566616078,0.48606202160036704,0.6464214639290673,7.729663705163004,5,55
NC,NRS-v0.3,5,13603,2878799199.6608043,1385229.9204343664,72392.07219247073,0.018852871618937023,0.17485557512192018,0.5509773698509323,7.283015679194434,6,58
NC,NRS-v0.3,6,19609,14078659141.543379,4800729.1695100935,216920.38576447987,0.007676384962679969,0.09523809184571831,0.4053232311741755,11.41357316088142,10,129
NC,NRS-v0.3,7,18539,8363526365.767217,3183803.9647690556,107368.55217187852,0.010368278541501658,0.23093266317046193,0.6137605612773963,9.820795597074893,11,117
NC,NRS-v0.3,8,12733,5734138639.7655,1730765.070857138,84159.26468357578,0.024054803256099204,0.25770001971806805,0.5116686499795495,6.447614976831716,7,50
NC,NRS-v0.3,9,21617,18791103852.795746,6984419.872303699,160716.95875244838,0.00484062543111728,0.23156824740213247,0.45552654098121276,14.37306074156568,41,298
NC,NRS-v0.3,10,18323,10165574741.53798,3468499.3125795224,167165.86873204957,0.010618387651208016,0.11579421047038456,0.43491344748335536,9.704445197374552,15,112
NC,NRS-v0.3,11,10859,2560896027.515323,1527201.701046032,73188.24416719707,0.013797773525924423,0.15218064385126928,0.29910633816428867,8.513252093807502,8,17
NC,NRS-v0.3,12,23276,12206548831.534313,2737850.291432476,153544.60649988786,0.020463662443539116,0.16480633009337342,0.730523159121721,6.990501260128977,7,102
NC,NRS-v0.3,13,20469,11914997390.620865,2886210.1960911867,153678.42017635578,0.017974130992265493,0.1605899283270616,0.4995656148353602,7.458921710565782,8,130
NC,NRS-v0.3,14,9573,2163527321.5355525,564793.4706824565,51818.315924429546,0.08523008335389039,0.25647552194156187,0.7141324681872969,3.4253388743311404,1,28
NC,enacted-congressional-session-118,1,22128,20540159715.693768,3074416.8542796522,119953.93088681987,0.02730789194084953,0.45438603442517705,0.8385134707184468,6.051400714132221,9,94
NC,enacted-congressional-session-118,2,9301,1284312804.444929,461407.1129912432,31595.572379886093,0.07580748801501762,0.4095137468009126,0.7724902397374116,3.631984170429163,3,27
NC,enacted-congressional-session-118,3,20744,21208233409.132114,7727830.1578559615,154981.36806104955,0.004462715705372322,0.28105779925477153,0.4755565093165639,14.96926198853356,38,338
NC,enacted-congressional-session-118,4,12624,5337321258.638997,1598568.8948735066,62258.59234621434,0.026246445242615674,0.4383034379887123,0.8387910380492349,6.172551954055662,5,82
NC,enacted-congressional-session-118,5,18638,11773812888.220858,2684765.0395348566,109494.0880561964,0.020526477422285434,0.312597798607089,0.7376300341463943,6.979796923652352,11,156
NC,enacted-congressional-session-118,6,14262,4487170437.22113,951245.1522211881,53215.649407444675,0.0623157055788179,0.5043638606306647,0.7866083856999303,4.005910495951682,8,53
NC,enacted-congressional-session-118,7,20909,13498447155.860342,2604845.33625444,89187.05074219365,0.02499941181468921,0.5401698404501032,0.7697370443642938,6.324629721860351,11,131
NC,enacted-congressional-session-118,8,18893,9623509456.675245,1650302.500107597,78312.60801795995,0.04440340006255321,0.4994824461871291,0.7918407497030295,4.745608277680225,1,81
NC,enacted-congressional-session-118,9,17829,9452841913.03573,1665421.940855599,80140.47412326328,0.0428275957907651,0.46849904215911675,0.7843390780773368,4.832124912274858,7,161
NC,enacted-congressional-session-118,10,19381,7676595285.186637,2241072.72239736,74974.93618105941,0.01920731283360211,0.4346969196738939,0.780852624494222,7.215504386756331,5,108
NC,enacted-congressional-session-118,11,23443,16053997854.409508,2404132.7126879133,120163.96368641828,0.034904079477212496,0.35390348324436716,0.8751133853619296,5.352564452990425,7,126
NC,enacted-congressional-session-118,12,9285,1163084306.145085,374302.73010330717,25475.13101558196,0.10432179957223459,0.5704642991993255,0.8206535252887348,3.0960820744950825,4,17
NC,enacted-congressional-session-118,13,12706,4766006490.704577,824234.8197698052,52139.28363578291,0.08815817251154483,0.5580519588889177,0.8245973077087381,3.3679738480143033,6,29
NC,enacted-congressional-session-118,14,9482,1249555476.3329303,520493.86042701744,30218.319550004413,0.05796077502902083,0.4355771115722659,0.7042658295523031,4.153678781356936,2,16
ND,NRS-v0.3,1,82443,181338387858.9532,9514214.142447328,330657.0701569763,0.02517408940127021,0.5279396147438482,0.9725321834001046,6.302648903444548,12,926
ND,enacted-congressional-session-118,0,82443,181338387858.9532,9514214.142447328,330657.0701569763,0.02517408940127021,0.5279396147438482,0.9725321834001046,6.302648903444548,12,926
NE,NRS-v0.3,1,25417,18617423610.064507,2925300.849744118,140050.34506243933,0.02733936164924765,0.3021352112272794,0.5066921986966946,6.047916897438741,9,127
NE,NRS-v0.3,2,66651,164499107986.55338,4485174.267871249,399100.2483431088,0.10275779288349565,0.3287378258287819,0.7684458409859968,3.119554779206604,3,100
NE,NRS-v0.3,3,26155,16994682065.910305,2391834.1619490073,160989.95909365165,0.037330239760769414,0.20872073311539055,0.5144965940782338,5.175706138204433,8,58
NE,enacted-congressional-session-118,1,25786,15638283565.748226,1641913.9735963768,110506.44838063716,0.07289506875611598,0.40762796319279015,0.6989247173209744,3.703828976631477,8,84
NE,enacted-congressional-session-118,2,14670,3201497295.655603,816304.622733384,46201.840555687086,0.060375187360705206,0.4774025260022547,0.8722240429742093,4.069778322950555,12,77
NE,enacted-congressional-session-118,3,77767,181271432801.12482,3464543.4113497925,399100.2483431088,0.18977859039886047,0.36225592608551427,0.8456317169973928,2.2954952145801792,4,128
NH,NRS-v0.3,1,18242,17929336381.678226,4226124.246238758,139748.62145093078,0.012615066882336054,0.29222628542740553,0.7168405963135787,8.903386389280179,35,422
NH,NRS-v0.3,2,12256,5728257035.015711,1562963.5866227099,69714.50158598486,0.02946691300766676,0.37516850344688657,0.6810162625140662,5.825492929878016,5,146
NH,enacted-congressional-session-118,1,12535,5804363873.300732,2141050.2862672117,86140.42020181668,0.01591148666789633,0.24899509145283752,0.5544268724836974,7.927652779381723,28,199
NH,enacted-congressional-session-118,2,17963,17853229543.393223,3354528.3203838966,153848.51446733376,0.01993717988815291,0.24009344429052298,0.7295596224594381,7.082199173261885,18,343
NJ,NRS-v0.3,1,15787,4509072476.852536,2751364.465947413,114923.48198510741,0.007485155585590139,0.10867253339316219,0.2745310217115425,11.558449610422233,19,310
NJ,NRS-v0.3,2,13301,1863296521.255752,1432222.3859477444,48087.8898830396,0.011414868744185475,0.2564842252516424,0.5040449904415977,9.359756252982413,6,177
NJ,NRS-v0.3,3,18102,4863160370.418385,2771369.908689646,55260.92097474009,0.007956818673805224,0.5069118940687467,0.7638161415844139,11.210636459873118,12,308
NJ,NRS-v0.3,4,10765,961722047.9813892,844358.8674653228,32502.696553923233,0.016951389352551176,0.2897749992162015,0.6078160487981826,7.680638950713057,4,123
